#Idx,Group
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,2
85,2
86,2
87,1
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,2
97,2
98,2
99,1
100,2
101,2
102,1
103,2
104,1
105,2
106,2
107,1
108,1
109,2
110,2
111,1
112,2
113,1
114,2
115,1
116,2
117,1
118,2
119,1
120,2
121,2
122,1
123,1
124,2
125,2
126,1
127,1
128,2
129,1
130,2
131,1
132,2
133,1
134,2
135,1
136,1
137,2
138,2
139,1
140,1
141,2
142,1
143,1
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,1
157,2
158,4
159,2
160,2
161,2
162,2
163,1
164,2
165,2
166,2
167,4
168,2
169,1
170,2
171,2
172,2
173,4
174,2
175,2
176,1
177,2
178,2
179,2
180,4
181,1
182,2
183,2
184,2
185,2
186,1
187,4
188,2
189,2
190,2
191,2
192,1
193,4
194,2
195,2
196,2
197,1
198,2
199,4
200,2
201,2
202,1
203,2
204,2
205,4
206,2
207,1
208,2
209,2
210,4
211,2
212,2
213,2
214,2
215,4
216,2
217,2
218,2
219,2
220,2
221,2
222,2
223,2
224,2
225,2
226,2
227,4
228,4
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,2
237,4
238,4
239,2
240,2
241,2
242,2
243,2
244,4
245,2
246,2
247,2
248,4
249,2
250,2
251,2
252,4
253,2
254,2
255,2
256,2
257,4
258,2
259,2
260,2
261,4
262,2
263,4
264,2
265,2
266,2
267,2
268,4
269,2
270,2
271,2
272,4
273,2
274,2
275,4
276,2
277,2
278,2
279,2
280,4
281,4
282,2
283,2
284,2
285,2
286,4
287,4
288,2
289,2
290,2
291,2
292,2
293,2
294,2
295,4
296,2
297,2
298,2
299,2
300,2
301,2
302,2
303,2
304,2
305,4
306,4
307,4
308,2
309,2
310,2
311,2
312,2
313,2
314,2
315,4
316,2
317,4
318,4
319,2
320,2
321,2
322,2
323,2
324,2
325,4
326,2
327,2
328,4
329,4
330,2
331,2
332,2
333,4
334,2
335,2
336,2
337,4
338,2
339,4
340,2
341,2
342,4
343,2
344,2
345,4
346,2
347,2
348,2
349,4
350,4
351,2
352,2
353,2
354,4
355,2
356,2
357,4
358,2
359,4
360,2
361,2
362,2
363,4
364,4
365,2
366,2
367,2
368,4
369,2
370,3
371,3
372,4
373,3
374,3
375,4
376,2
377,3
378,2
379,3
380,4
381,3
382,3
383,3
384,3
385,2
386,3
387,2
388,4
389,3
390,3
391,4
392,4
393,4
394,2
395,3
396,3
397,2
398,2
399,3
400,3
401,4
402,4
403,4
404,3
405,2
406,2
407,4
408,3
409,3
410,2
411,4
412,3
413,2
414,4
415,3
416,4
417,2
418,4
419,3
420,2
421,4
422,3
423,2
424,4
425,3
426,2
427,2
428,4
429,4
430,3
431,4
432,3
433,2
434,4
435,2
436,3
437,4
438,4
439,3
440,2
441,4
442,2
443,3
444,4
445,2
446,4
447,3
448,4
449,2
450,3
451,2
452,4
453,4
454,3
455,4
456,2
457,2
458,3
459,4
460,3
461,3
462,3
463,3
464,3
465,4
466,2
467,4
468,3
469,3
470,4
471,3
472,5
473,3
474,3
475,3
476,3
477,3
478,2
479,3
480,4
481,3
482,5
483,3
484,4
485,3
486,4
487,3
488,4
489,2
490,3
491,3
492,3
493,5
494,3
495,4
496,3
497,4
498,2
499,4
500,3
501,3
502,3
503,4
504,5
505,3
506,2
507,4
508,3
509,3
510,4
511,4
512,3
513,2
514,5
515,3
516,3
517,4
518,3
519,4
520,3
521,2
522,3
523,4
524,4
525,5
526,3
527,3
528,4
529,3
530,2
531,4
532,5
533,3
534,3
535,4
536,4
537,3
538,2
539,4
540,3
541,3
542,5
543,4
544,2
545,3
546,4
547,3
548,4
549,4
550,3
551,5
552,3
553,2
554,3
555,3
556,3
557,4
558,3
559,4
560,3
561,3
562,3
563,3
564,3
565,3
566,4
567,5
568,3
569,4
570,5
571,3
572,3
573,3
574,3
575,3
576,3
577,3
578,3
579,4
580,3
581,5
582,5
583,4
584,4
585,3
586,3
587,3
588,4
589,3
590,3
591,3
592,5
593,3
594,5
595,3
596,3
597,4
598,4
599,3
600,3
601,4
