#Idx,Group
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,2
82,2
83,2
84,2
85,1
86,2
87,2
88,2
89,1
90,2
91,2
92,1
93,2
94,2
95,2
96,1
97,2
98,1
99,2
100,2
101,1
102,2
103,1
104,2
105,1
106,2
107,2
108,1
109,1
110,2
111,2
112,1
113,1
114,2
115,2
116,1
117,2
118,1
119,2
120,1
121,2
122,1
123,2
124,1
125,2
126,1
127,1
128,2
129,2
130,1
131,1
132,2
133,1
134,2
135,1
136,2
137,1
138,2
139,2
140,2
141,4
142,2
143,2
144,2
145,2
146,2
147,2
148,1
149,2
150,2
151,2
152,2
153,4
154,2
155,1
156,2
157,2
158,2
159,2
160,2
161,2
162,4
163,1
164,2
165,2
166,2
167,2
168,1
169,4
170,2
171,2
172,2
173,1
174,2
175,2
176,4
177,2
178,2
179,2
180,1
181,2
182,4
183,2
184,2
185,1
186,2
187,2
188,4
189,2
190,1
191,2
192,2
193,2
194,4
195,2
196,1
197,2
198,2
199,2
200,1
201,4
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,4
210,2
211,2
212,2
213,4
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,4
222,2
223,2
224,2
225,2
226,4
227,2
228,2
229,2
230,4
231,2
232,2
233,2
234,2
235,4
236,2
237,2
238,2
239,4
240,2
241,2
242,2
243,4
244,2
245,2
246,4
247,2
248,2
249,2
250,2
251,2
252,4
253,2
254,4
255,2
256,2
257,2
258,2
259,4
260,2
261,4
262,2
263,2
264,2
265,2
266,2
267,4
268,2
269,4
270,2
271,2
272,2
273,2
274,4
275,4
276,2
277,2
278,2
279,2
280,2
281,2
282,2
283,2
284,2
285,4
286,2
287,2
288,4
289,2
290,2
291,2
292,2
293,4
294,2
295,2
296,4
297,2
298,2
299,2
300,2
301,4
302,2
303,2
304,2
305,4
306,2
307,4
308,2
309,2
310,2
311,4
312,2
313,2
314,2
315,2
316,4
317,4
318,2
319,2
320,2
321,2
322,4
323,2
324,4
325,2
326,2
327,4
328,2
329,2
330,4
331,2
332,4
333,2
334,2
335,2
336,2
337,4
338,2
339,4
340,4
341,2
342,2
343,2
344,2
345,2
346,4
347,4
348,2
349,4
350,2
351,2
352,2
353,2
354,4
355,2
356,4
357,4
358,2
359,3
360,3
361,3
362,3
363,3
364,3
365,2
366,3
367,5
368,3
369,3
370,4
371,2
372,3
373,2
374,3
375,4
376,3
377,4
378,3
379,5
380,2
381,2
382,3
383,3
384,4
385,3
386,2
387,3
388,2
389,4
390,5
391,4
392,3
393,2
394,3
395,4
396,2
397,3
398,2
399,5
400,3
401,4
402,3
403,2
404,4
405,2
406,4
407,3
408,5
409,3
410,2
411,2
412,4
413,3
414,4
415,2
416,4
417,3
418,5
419,2
420,3
421,2
422,4
423,3
424,4
425,5
426,2
427,2
428,3
429,4
430,3
431,2
432,5
433,4
434,2
435,4
436,3
437,2
438,3
439,4
440,2
441,5
442,3
443,4
444,4
445,2
446,3
447,3
448,3
449,3
450,3
451,3
452,3
453,3
454,5
455,3
456,3
457,2
458,3
459,5
460,4
461,3
462,3
463,3
464,4
465,3
466,4
467,5
468,3
469,3
470,2
471,3
472,5
473,3
474,3
475,3
476,4
477,2
478,5
479,4
480,3
481,3
482,4
483,3
484,5
485,3
486,2
487,3
488,5
489,3
490,4
491,4
492,3
493,3
494,2
495,4
496,3
497,5
498,5
499,3
500,3
501,2
502,3
503,4
504,3
505,4
506,5
507,3
508,5
509,4
510,2
511,3
512,3
513,3
514,4
515,5
516,5
517,2
518,3
519,3
520,4
521,4
522,3
523,3
524,2
525,5
526,4
527,3
528,5
529,3
530,3
531,4
532,4
533,2
534,5
535,3
536,3
537,3
538,3
539,3
540,5
541,4
542,3
543,3
544,3
545,3
546,3
547,3
548,5
549,3
550,3
551,3
552,5
553,3
554,3
555,4
556,3
557,4
558,3
559,5
560,4
561,3
562,3
563,5
564,3
565,3
566,3
567,5
568,3
569,3
570,3
571,4
572,5
573,3
574,5
575,3
576,4
577,3
578,4
579,3
580,5
581,3
582,3
583,3
584,5
585,3
586,5
587,3
588,4
589,3
590,3
591,4
592,5
593,4
594,5
595,3
596,3
597,3
598,3
599,5
600,3
601,3
